Protein_ID	gene_name	meltPoint	fold_change	temperature
O80950_JAL22	JAL22	54.4889618929039	0.999999999146373	25
O80983_FTSH4	FTSH4	43.8908011065649	0.999999999146373	25
O80988_GLDP2	GLDP2	50.3986187774974	0.999999999146373	25
O81024_EMB1187	EMB1187	47.0446755843399	0.999999999146373	25
O81027_HMGCL	HMGCL	40.2057822803586	0.999999999146373	25
O81032_GULLO6	GULLO6	44.4169082969522	0.999999999146373	25
O81126_RSZ22	RSZ22	51.6369204456629	0.999999999146373	25
O81146_PAA1	PAA1	65.056864965649	0.999999999146373	25
O81147_PAA2	PAA2	68.1908849924805	0.999999999146373	25
O81148_PAC1	PAC1	67.101245580902	0.999999999146373	25
O81208_OHP1	OHP1	49.7584292113845	0.999999999146373	25
O81235_MSD1	MSD1	43.970654257154	0.999999999146373	25
O81283_TOC159	TOC159	39.9148542570542	0.999999999146373	25
O81304_PAP11	PAP11	42.3491056848346	0.999999999146373	25
O81439_PAP1	PAP1	44.2962214079858	0.999999999146373	25
O81629_KLCR1	KLCR1	43.3100081075181	0.999999999146373	25
O81644_VLN2	VLN2	45.1942771476745	0.999999999146373	25
O81645_VLN3	VLN3	49.7830118804307	0.999999999146373	25
O81716_PPC4-2	PPC4-2	NA	0.999999999146373	25
O81742_BETAC-AD	BETAC-AD	46.5306437810601	0.999999999146373	25
O81845_PUMP1	PUMP1	36.2805710839734	0.999999999146373	25
O81852_AKHSDH2	AKHSDH2	36.9641216300497	0.999999999146373	25
O82089_CCH	CCH	NA	0.999999999146373	25
O82179_GDH2	GDH2	NA	0.999999999146373	25
O82191_NADP-ME1	NADP-ME1	58.6960830993041	0.999999999146373	25
O82197_VPS32.1	VPS32.1	45.8469326388696	0.999999999146373	25
O82200_MIOX2	MIOX2	45.4673369188019	0.999999999146373	25
O82204_RPL28A	RPL28A	NA	0.999999999146373	25
O82210_PRMT12	PRMT12	40.9642347381184	0.999999999146373	25
O82221_At2g23930	At2g23930	NA	0.999999999146373	25
O82230_At2g24020	At2g24020	NA	0.999999999146373	25
O82233_EIF(ISO)4G2	EIF(ISO)4G2	NA	0.999999999146373	25
O82234_IF3-2	IF3-2	NA	0.999999999146373	25
O82251_TIC20-II	TIC20-II	38.6711766319757	0.999999999146373	25
O82261_DEGP2	DEGP2	50.5819688040876	0.999999999146373	25
O82264_At2g47970	At2g47970	47.580611985583	0.999999999146373	25
O82290_SKL2	SKL2	46.3416969619052	0.999999999146373	25
O82291_PAP3	PAP3	46.3977295940473	0.999999999146373	25
O82314_At2g25830	At2g25830	44.1576467123483	0.999999999146373	25
O82355_At2g46140	At2g46140	45.0808758482998	0.999999999146373	25
O82357_KPHMT1	KPHMT1	68.3725073870404	0.999999999146373	25
O82359_LCKB2	LCKB2	46.9558420053058	0.999999999146373	25
O82392_THIC	THIC	60.8203929010509	0.999999999146373	25
O82399_PMDH1	PMDH1	44.1053603591578	0.999999999146373	25
O82413_At3g46100	At3g46100	43.8249202360456	0.999999999146373	25
O82462_At5g26710	At5g26710	41.6258548373077	0.999999999146373	25
O82491_SPT16	SPT16	43.5558377464419	0.999999999146373	25
O82499_At4g11175	At4g11175	46.0708904628333	0.999999999146373	25
O82514_ADK1	ADK1	NA	0.999999999146373	25
O82533_FTSZ2-1	FTSZ2-1	36.6980714466512	0.999999999146373	25
O82628_VHA-G1	VHA-G1	NA	0.999999999146373	25
O82629_VHA-G2	VHA-G2	NA	0.999999999146373	25
O82656_PTP1	PTP1	44.0013592974302	0.999999999146373	25
O82659_CML20	CML20	NA	0.999999999146373	25
O82660_HCF136	HCF136	45.8790033956372	0.999999999146373	25
O82662_At2g20420	At2g20420	51.6440652991741	0.999999999146373	25
O82663_SDH1-1	SDH1-1	42.8347549813382	0.999999999146373	25
O82734_TOPP8	TOPP8	48.6571603817423	0.999999999146373	25
